;tool;sol_version;analysis;type;subtype;insecure;error;ground_truth
278;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
279;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
280;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
281;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
282;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
283;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
284;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
285;mythril-0.23.15;v4;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
286;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
287;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
288;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
289;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
290;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
291;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;SendFixedAddress;0;0;0
292;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
293;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;TransferFixedAddress;0;0;0
294;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
295;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
296;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
297;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
298;mythril-0.23.15;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
299;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
300;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
301;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
302;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
303;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
304;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
305;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
306;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
307;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
308;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
309;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
310;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
311;mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
312;mythril-0.23.15;v4;source code;CreateBasedReentrancy;NonReentrant;0;0;0
313;mythril-0.23.15;v4;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
314;mythril-0.23.15;v4;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
315;mythril-0.23.15;v4;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
316;mythril-0.23.15;v4;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
317;mythril-0.23.15;v4;source code;CreateBasedReentrancy;SendFixedAddress;;1;0
318;mythril-0.23.15;v4;source code;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
319;mythril-0.23.15;v4;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
320;mythril-0.23.15;v4;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
321;mythril-0.23.15;v4;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
322;mythril-0.23.15;v4;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
323;mythril-0.23.15;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
324;mythril-0.23.15;v4;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
325;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
326;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
327;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
328;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
329;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
330;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
331;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
332;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
333;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
334;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
335;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
336;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
337;mythril-0.23.15;v4;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
338;mythril-0.23.15;v4;source code;DelegatedReentrancy;NonReentrant;0;0;0
339;mythril-0.23.15;v4;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
340;mythril-0.23.15;v4;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
341;mythril-0.23.15;v4;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
342;mythril-0.23.15;v4;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
343;mythril-0.23.15;v4;source code;DelegatedReentrancy;SendFixedAddress;0;0;0
344;mythril-0.23.15;v4;source code;DelegatedReentrancy;SendUserDefinedAddress;0;0;0
345;mythril-0.23.15;v4;source code;DelegatedReentrancy;TransferFixedAddress;0;0;0
346;mythril-0.23.15;v4;source code;DelegatedReentrancy;TransferUserDefinedAddress;0;0;0
347;mythril-0.23.15;v4;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
348;mythril-0.23.15;v4;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
349;mythril-0.23.15;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
350;mythril-0.23.15;v4;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
351;mythril-0.23.15;v4;source code;SameFunctionReentrancy;NonReentrant;0;0;0
352;mythril-0.23.15;v4;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
353;mythril-0.23.15;v4;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
354;mythril-0.23.15;v4;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
355;mythril-0.23.15;v4;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
356;mythril-0.23.15;v4;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
357;mythril-0.23.15;v4;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
358;mythril-0.23.15;v4;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
359;mythril-0.23.15;v4;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
360;mythril-0.23.15;v4;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
361;mythril-0.23.15;v4;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
362;mythril-0.23.15;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
363;mythril-0.23.15;v4;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
364;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;NonReentrant;0;0;0
365;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
366;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
367;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
368;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
369;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;SendFixedAddress;0;0;0
370;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
371;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;TransferFixedAddress;0;0;0
372;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
373;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
374;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
375;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
376;mythril-0.23.15;v5;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
377;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
378;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
379;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
380;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
381;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
382;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
383;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
384;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
385;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
386;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
387;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
388;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
389;mythril-0.23.15;v5;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
390;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
391;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
392;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
393;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
394;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
395;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendFixedAddress;1;0;0
396;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
397;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferFixedAddress;1;0;0
398;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
399;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
400;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
401;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
402;mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
403;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
404;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
405;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
406;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
407;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
408;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
409;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
410;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
411;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
412;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
413;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
414;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
415;mythril-0.23.15;v5;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
416;mythril-0.23.15;v5;source code;CreateBasedReentrancy;NonReentrant;0;0;0
417;mythril-0.23.15;v5;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
418;mythril-0.23.15;v5;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
419;mythril-0.23.15;v5;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
420;mythril-0.23.15;v5;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
421;mythril-0.23.15;v5;source code;CreateBasedReentrancy;SendFixedAddress;;1;0
422;mythril-0.23.15;v5;source code;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
423;mythril-0.23.15;v5;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
424;mythril-0.23.15;v5;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
425;mythril-0.23.15;v5;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
426;mythril-0.23.15;v5;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
427;mythril-0.23.15;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
428;mythril-0.23.15;v5;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
429;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
430;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
431;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
432;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
433;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
434;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
435;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
436;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
437;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
438;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
439;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
440;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
441;mythril-0.23.15;v5;source code;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
442;mythril-0.23.15;v5;source code;DelegatedReentrancy;NonReentrant;0;0;0
443;mythril-0.23.15;v5;source code;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
444;mythril-0.23.15;v5;source code;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
445;mythril-0.23.15;v5;source code;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
446;mythril-0.23.15;v5;source code;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
447;mythril-0.23.15;v5;source code;DelegatedReentrancy;SendFixedAddress;1;0;0
448;mythril-0.23.15;v5;source code;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
449;mythril-0.23.15;v5;source code;DelegatedReentrancy;TransferFixedAddress;1;0;0
450;mythril-0.23.15;v5;source code;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
451;mythril-0.23.15;v5;source code;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
452;mythril-0.23.15;v5;source code;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
453;mythril-0.23.15;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
454;mythril-0.23.15;v5;source code;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
455;mythril-0.23.15;v5;source code;SameFunctionReentrancy;NonReentrant;0;0;0
456;mythril-0.23.15;v5;source code;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
457;mythril-0.23.15;v5;source code;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
458;mythril-0.23.15;v5;source code;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
459;mythril-0.23.15;v5;source code;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
460;mythril-0.23.15;v5;source code;SameFunctionReentrancy;SendFixedAddress;0;0;0
461;mythril-0.23.15;v5;source code;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
462;mythril-0.23.15;v5;source code;SameFunctionReentrancy;TransferFixedAddress;0;0;0
463;mythril-0.23.15;v5;source code;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
464;mythril-0.23.15;v5;source code;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
465;mythril-0.23.15;v5;source code;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
466;mythril-0.23.15;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
467;mythril-0.23.15;v5;source code;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
468;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;NonReentrant;0;0;0
469;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
470;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
471;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
472;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
473;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;SendFixedAddress;0;0;0
474;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;SendUserDefinedAddress;0;0;0
475;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;TransferFixedAddress;0;0;0
476;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
477;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
478;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
479;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
480;mythril-0.23.15;v6;bytecode;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
481;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;NonReentrant;0;0;0
482;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
483;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
484;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
485;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
486;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;SendFixedAddress;0;0;0
487;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
488;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
489;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
490;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
491;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
492;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
493;mythril-0.23.15;v6;bytecode;CrossFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
494;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonReentrant;0;0;0
495;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;0;0;0
496;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
497;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;1;0;0
498;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
499;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendFixedAddress;1;0;0
500;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendUserDefinedAddress;1;0;0
501;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferFixedAddress;1;0;0
502;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;1;0;0
503;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;1;0;1
504;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
505;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
506;mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
507;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;NonReentrant;0;0;0
508;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
509;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;NonVulnerableUserDefinedAddress;1;0;0
510;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;1;0;0
511;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;1;0;0
512;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;SendFixedAddress;0;0;0
513;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;0;0;0
514;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;TransferFixedAddress;0;0;0
515;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;TransferUserDefinedAddress;0;0;0
516;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossFixedAddress;1;0;1
517;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;1;0;1
518;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossFixedAddress;1;0;1
519;mythril-0.23.15;v6;bytecode;SameFunctionReentrancy;VulnerableNoEtherLossUserDefinedAddress;1;0;1
520;mythril-0.23.15;v6;source code;CreateBasedReentrancy;NonReentrant;0;0;0
521;mythril-0.23.15;v6;source code;CreateBasedReentrancy;NonVulnerableFixedAddress;0;0;0
522;mythril-0.23.15;v6;source code;CreateBasedReentrancy;NonVulnerableUserDefinedAddress;0;0;0
523;mythril-0.23.15;v6;source code;CreateBasedReentrancy;ReentrantCodePartsFixedAddress;0;0;0
524;mythril-0.23.15;v6;source code;CreateBasedReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
525;mythril-0.23.15;v6;source code;CreateBasedReentrancy;SendFixedAddress;;1;0
526;mythril-0.23.15;v6;source code;CreateBasedReentrancy;SendUserDefinedAddress;;1;0
527;mythril-0.23.15;v6;source code;CreateBasedReentrancy;TransferFixedAddress;0;0;0
528;mythril-0.23.15;v6;source code;CreateBasedReentrancy;TransferUserDefinedAddress;0;0;0
529;mythril-0.23.15;v6;source code;CreateBasedReentrancy;VulnerableEtherLossFixedAddress;0;0;1
530;mythril-0.23.15;v6;source code;CreateBasedReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
531;mythril-0.23.15;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
532;mythril-0.23.15;v6;source code;CreateBasedReentrancy;VulnerableNoEtherLossUserDefinedAddress;0;0;1
533;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;NonReentrant;0;0;0
534;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;NonVulnerableFixedAddress;0;0;0
535;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;NonVulnerableUserDefinedAddress;0;0;0
536;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsFixedAddress;0;0;0
537;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;0;0;0
538;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;SendFixedAddress;0;0;0
539;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;SendUserDefinedAddress;0;0;0
540;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;TransferFixedAddress;0;0;0
541;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;TransferUserDefinedAddress;0;0;0
542;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossFixedAddress;0;0;1
543;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;VulnerableEtherLossUserDefinedAddress;0;0;1
544;mythril-0.23.15;v6;source code;CrossFunctionReentrancy;VulnerableNoEtherLossFixedAddress;0;0;1
